chromosome	start	end	gene	minCopyNumber	maxCopyNumber	somaticRegions	transcriptId	isCanonical	chromosomeBand	minRegions	minRegionStart	minRegionEnd	minRegionStartSupport	minRegionEndSupport	minRegionMethod	minMinorAlleleCopyNumber	depthWindowCount	gcContent
chr5	97091867	97142753	LIX1	1.9762	1.9762	1	ENST00000274382	true	q15	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	97160867	97183247	RIOK2	1.9762	1.9762	1	ENST00000283109	true	q15	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	97175950	97176113	RNU1-73P	1.9762	1.9762	1	ENST00000383971	true	q15	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	97368776	97370421	YTHDF1P1	1.9762	1.9762	1	ENST00000515217	true	q15	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	97504663	97690180	LINC01340	1.9762	1.9762	1	ENST00000668472	true	q15	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	97677547	97678681	MTCYBP40	1.9762	1.9762	1	ENST00000509390	true	q15	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	97840912	97923497	LINC02234	1.9762	1.9762	1	ENST00000669006	true	q15	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	98085866	98161352	LINC01846	1.9762	1.9762	1	ENST00000505908	true	q15	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	98213402	98214121	PSME2P1	1.9762	1.9762	1	ENST00000442824	true	q15	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	98392070	98393530	KRT8P32	1.9762	1.9762	1	ENST00000512863	true	q15	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	98402542	98402732	MRPS35P2	1.9762	1.9762	1	ENST00000508242	true	q15	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	98409675	98410100	MTCO2P24	1.9762	1.9762	1	ENST00000515611	true	q15	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	98410235	98411792	MTCO1P24	1.9762	1.9762	1	ENST00000515438	true	q15	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	98576341	98577260	CTBP2P4	1.9762	1.9762	1	ENST00000513884	true	q15	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	98679402	98681367	DDX18P4	1.9762	1.9762	1	ENST00000511690	true	q15	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	98768650	98798643	RGMB	1.9762	1.9762	1	ENST00000513185	true	q15	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	98769618	98773469	RGMB-AS1	1.9762	1.9762	1	ENST00000498871	true	q15	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	98833382	98833711	CSNK1A1P3	1.9762	1.9762	1	ENST00000504105	true	q15	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	98853985	98929007	CHD1	1.9762	1.9762	1	ENST00000614616	true	q15	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	98889731	98889833	RNU6-402P	1.9762	1.9762	1	ENST00000410678	true	q15	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	98929163	98995013	CHD1-DT	1.9762	1.9762	1	ENST00000513175	true	q21.1	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	99532628	99534611	GUSBP8	1.9762	1.9762	1	ENST00000502652	true	q21.1	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	99549432	99577957	LINC02113	1.9762	1.9762	1	ENST00000510302	true	q21.1	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	99948295	99949583	CRLF3P2	1.9762	1.9762	1	ENST00000511386	true	q21.1	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	99996547	99997932	EEF1A1P20	1.9762	1.9762	1	ENST00000514852	true	q21.1	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	100045928	100046374	MTCYBP22	1.9762	1.9762	1	ENST00000603788	true	q21.1	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	100046450	100046970	MTND6P22	1.9762	1.9762	1	ENST00000604233	true	q21.1	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	100046977	100048785	MTND5P10	1.9762	1.9762	1	ENST00000603719	true	q21.1	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	100048988	100050362	MTND4P35	1.9762	1.9762	1	ENST00000604257	true	q21.1	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	100050359	100050650	MTND4LP5	1.9762	1.9762	1	ENST00000605152	true	q21.1	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	100050719	100051063	MTND3P19	1.9762	1.9762	1	ENST00000603825	true	q21.1	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	100051133	100051916	MTCO3P22	1.9762	1.9762	1	ENST00000603219	true	q21.1	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	100051920	100052597	MTATP6P2	1.9762	1.9762	1	ENST00000603319	true	q21.1	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	100052859	100053539	MTCO2P22	1.9762	1.9762	1	ENST00000603246	true	q21.1	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	100053686	100055045	MTCO1P22	1.9762	1.9762	1	ENST00000604619	true	q21.1	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	100062275	100067954	GUSBP7	1.9762	1.9762	1	ENST00000621951	true	q21.1	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	100153672	100153779	RNU6-1119P	1.9762	1.9762	1	ENST00000384349	true	q21.1	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	100428124	100535262	FAM174A-DT	1.9762	1.9762	1	ENST00000669567	true	q21.1	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	100535374	100586741	FAM174A	1.9762	1.9762	1	ENST00000312637	true	q21.1	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	100733058	100733386	RN7SKP62	1.9762	1.9762	1	ENST00000384539	true	q21.1	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	100806933	100903282	ST8SIA4	1.9762	1.9762	1	ENST00000231461	true	q21.1	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	100816482	100816565	MIR548P	1.9762	1.9762	1	ENST00000408336	true	q21.1	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	101581830	101582128	RN7SL802P	1.9762	1.9762	1	ENST00000577858	true	q21.1	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	101816475	101816780	OR7H2P	1.9762	1.9762	1	ENST00000513483	true	q21.1	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	102131007	102131135	RNA5SP188	1.9762	1.9762	1	ENST00000362916	true	q21.1	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	102233986	102296284	SLCO4C1	1.9762	1.9762	1	ENST00000310954	true	q21.1	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	102302504	102302810	RN7SKP68	1.9762	1.9762	1	ENST00000411055	true	q21.1	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	102371774	102499016	SLCO6A1	1.9762	1.9762	1	ENST00000506729	true	q21.1	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	102581368	102617589	LINC00492	1.9762	1.9762	1	ENST00000504436	true	q21.1	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	102604220	102671765	LINC00491	1.9762	1.9762	1	ENST00000662437	true	q21.1	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	102753981	103029730	PAM	1.9762	1.9762	1	ENST00000438793	true	q21.1	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	103032376	103033031	EIF3KP1	1.9762	1.9762	1	ENST00000513279	true	q21.1	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	103086000	103120138	GIN1	1.9762	1.9762	1	ENST00000399004	true	q21.1	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	103120149	103212799	PPIP5K2	1.9762	1.9762	1	ENST00000358359	true	q21.1	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	103258763	103278660	MACIR	1.9762	1.9762	1	ENST00000319933	true	q21.1	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	103430533	103526618	PDZPH1P	1.9762	1.9762	1	ENST00000412514	true	q21.2	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	103528434	103541985	LINC02115	1.9762	1.9762	1	ENST00000503367	true	q21.2	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	103548855	103562790	NUDT12	1.9762	1.9762	1	ENST00000230792	true	q21.2	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	104079847	104406121	LINC02163	1.9762	1.9762	1	ENST00000666145	true	q21.2	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	104098874	104099038	RNU1-140P	1.9762	1.9762	1	ENST00000365040	true	q21.2	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	104260531	104260826	RN7SL255P	1.9762	1.9762	1	ENST00000470639	true	q21.2	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	104780288	104780389	RNU6-334P	1.9762	1.9762	1	ENST00000517072	true	q21.2	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	105099473	105100098	RAB9BP1	1.9762	1.9762	1	ENST00000519581	true	q21.2	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	105922994	105923108	RNA5SP189	1.9762	1.9762	1	ENST00000364920	true	q21.3	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	106815197	107011052	LINC01950	1.9762	1.9762	1	ENST00000661979	true	q21.3	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	107195156	107195332	PSMC1P5	1.9762	1.9762	1	ENST00000512850	true	q21.3	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	107376894	107670937	EFNA5	1.9762	1.9762	1	ENST00000333274	true	q21.3	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	107734773	107735066	RN7SL782P	1.9762	1.9762	1	ENST00000476421	true	q21.3	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	107810629	107810924	RN7SKP122	1.9762	1.9762	1	ENST00000515923	true	q21.3	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	107859035	108382098	FBXL17	1.9762	1.9762	1	ENST00000542267	true	q21.3	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	108725707	108728322	LINC01023	1.9762	1.9762	1	ENST00000606054	true	q21.3	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	108747841	109196841	FER	1.9762	1.9762	1	ENST00000281092	true	q21.3	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	108784098	108785552	RACK1P1	1.9762	1.9762	1	ENST00000506742	true	q21.3	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	109014834	109014940	RNU6-47P	1.9762	1.9762	1	ENST00000383866	true	q21.3	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	109051315	109052457	GJA1P1	1.9762	1.9762	1	ENST00000511478	true	q21.3	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	109334713	109409974	PJA2	1.9762	1.9762	1	ENST00000361189	true	q21.3	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	109588338	109589592	KRT18P42	1.9762	1.9762	1	ENST00000505048	true	q21.3	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	109687802	109688329	MAN2A1-DT	1.9762	1.9762	1	ENST00000606424	true	q21.3	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	109689927	109869625	MAN2A1	1.9762	1.9762	1	ENST00000261483	true	q21.3	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	109699500	109699834	RN7SKP230	1.9762	1.9762	1	ENST00000365642	true	q21.3	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	109883182	109884751	LINC01848	1.9762	1.9762	1	ENST00000523446	true	q21.3	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	109884610	109885423	PGAM5P1	1.9762	1.9762	1	ENST00000518923	true	q21.3	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	110289233	110738956	TMEM232	1.9762	1.9762	1	ENST00000455884	true	q22.1	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	110513829	110513915	MIR548F3	1.9762	1.9762	1	ENST00000408509	true	q22.1	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	110738136	110765161	SLC25A46	1.9762	1.9762	1	ENST00000355943	true	q22.1	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	110948029	110950780	BCLAF1P1	1.9762	1.9762	1	ENST00000505813	true	q22.1	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	111070062	111078026	TSLP	1.9762	1.9762	1	ENST00000344895	true	q22.1	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	111092321	111130502	WDR36	1.9762	1.9762	1	ENST00000513710	true	q22.1	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	111192226	111193042	RPS3AP21	1.9762	1.9762	1	ENST00000461022	true	q22.1	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	111223653	111494886	CAMK4	1.9762	1.9762	1	ENST00000282356	true	q22.1	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	111496033	111512590	STARD4	1.9762	1.9762	1	ENST00000296632	true	q22.1	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	111510396	111739726	STARD4-AS1	1.9762	1.9762	1	ENST00000500779	true	q22.1	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	111572102	111572239	HMGN1P13	1.9762	1.9762	1	ENST00000505795	true	q22.1	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	111662621	111997464	NREP	1.9762	1.9762	1	ENST00000257435	true	q22.1	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	111719769	111720061	RN7SKP57	1.9762	1.9762	1	ENST00000517248	true	q22.1	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	111846050	111846566	HMGN1P14	1.9762	1.9762	1	ENST00000412459	true	q22.1	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	111912508	112017309	NREP-AS1	1.9762	1.9762	1	ENST00000507222	true	q22.1	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	112142441	112419313	EPB41L4A	1.9762	1.9762	1	ENST00000261486	true	q22.1	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	112160526	112164818	EPB41L4A-AS1	1.9762	1.9762	1	ENST00000663232	true	q22.1	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	112161485	112161617	SNORA13	1.9762	1.9762	1	ENST00000458790	true	q22.1	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	112419583	112420978	EPB41L4A-DT	1.9762	1.9762	1	ENST00000623705	true	q22.2	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	112452703	112452989	HMGB3P16	1.9762	1.9762	1	ENST00000508037	true	q22.2	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	112628436	112682077	LINC02200	1.9762	1.9762	1	ENST00000690425	true	q22.2	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	112707518	112846239	APC	1.9762	1.9762	1	ENST00000257430	true	q22.2	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	112777630	112778161	CBX3P3	1.9762	1.9762	1	ENST00000508108	true	q22.2	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	112778363	112778469	RNU6-482P	1.9762	1.9762	1	ENST00000391068	true	q22.2	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	112861188	112898371	SRP19	1.9762	1.9762	1	ENST00000505459	true	q22.2	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	112876385	112922289	REEP5	1.9762	1.9762	1	ENST00000379638	true	q22.2	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	112885094	112885745	XBP1P1	1.9762	1.9762	1	ENST00000436573	true	q22.2	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	112891610	112893079	ZRSR2P1	1.9762	1.9762	1	ENST00000512790	true	q22.2	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	112976702	113022195	DCP2	1.9762	1.9762	1	ENST00000389063	true	q22.2	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	113022106	113488823	MCC	1.9762	1.9762	1	ENST00000408903	true	q22.2	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	113432553	113434989	TSSK1B	1.9762	1.9762	1	ENST00000390666	true	q22.2	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	113493835	113493960	RNU4ATAC13P	1.9762	1.9762	1	ENST00000515932	true	q22.2	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	113513694	113595285	YTHDC2	1.9762	1.9762	1	ENST00000161863	true	q22.2	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	114055926	114496500	KCNN2	1.9762	1.9762	1	ENST00000673685	true	q22.3	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	114253513	114253754	RN7SKP89	1.9762	1.9762	1	ENST00000410774	true	q22.3	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	114576041	114579970	LINC01957	1.9762	1.9762	1	ENST00000506392	true	q22.3	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	115124762	115180546	TRIM36	1.9762	1.9762	1	ENST00000513154	true	q22.3	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	115148764	115149644	TRIM36-IT1	1.9762	1.9762	1	ENST00000503723	true	q22.3	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	115204012	115262877	PGGT1B	1.9762	1.9762	1	ENST00000419445	true	q22.3	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	115267190	115296693	CCDC112	1.9762	1.9762	1	ENST00000379611	true	q22.3	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	115289036	115289330	HMGN1P15	1.9762	1.9762	1	ENST00000513870	true	q22.3	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	115389643	115392370	CTNNA1P1	1.9762	1.9762	1	ENST00000515849	true	q22.3	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	115402380	115402962	AK3P4	1.9762	1.9762	1	ENST00000504283	true	q22.3	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	115512077	115513694	CCT5P1	1.9762	1.9762	1	ENST00000502314	true	q22.3	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	115520908	115544775	FEM1C	1.9762	1.9762	1	ENST00000274457	true	q22.3	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	115578496	115602479	TICAM2	1.9762	1.9762	1	ENST00000427199	true	q22.3	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	115578642	115626161	TMED7-TICAM2	1.9762	1.9762	1	ENST00000282382	true	q22.3	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	115602057	115623897	TICAM2-AS1	1.9762	1.9762	1	ENST00000668244	true	q22.3	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	115613210	115632992	TMED7	1.9762	1.9762	1	ENST00000456936	true	q22.3	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	115770586	115770989	H3P24	1.9762	1.9762	1	ENST00000505098	true	q22.3	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	115774319	115774502	RNU2-49P	1.9762	1.9762	1	ENST00000410666	true	q22.3	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	115804733	115816659	CDO1	1.9762	1.9762	1	ENST00000250535	true	q22.3	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	115828200	115841837	ATG12	1.9762	1.9762	1	ENST00000509910	true	q22.3	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	115841592	115914081	AP3S1	1.9762	1.9762	1	ENST00000316788	true	q22.3	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	115956571	115958599	LINCADL	1.9762	1.9762	1	ENST00000666259	true	q23.1	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	115962454	116027619	LVRN	1.9762	1.9762	1	ENST00000357872	true	q23.1	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	115974513	115976275	DDX43P1	1.9762	1.9762	1	ENST00000510713	true	q23.1	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	116032324	116060118	ARL14EPL	1.9762	1.9762	1	ENST00000686077	true	q23.1	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	116085016	116412762	COMMD10	1.9762	1.9762	1	ENST00000274458	true	q23.1	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	116188455	116188552	RNU6-644P	1.9762	1.9762	1	ENST00000391155	true	q23.1	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	116218026	116218295	HMGN2P27	1.9762	1.9762	1	ENST00000427352	true	q23.1	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	116443555	116574823	SEMA6A	1.9762	1.9762	1	ENST00000343348	true	q23.1	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	116447547	116508276	SEMA6A-AS1	1.9762	1.9762	1	ENST00000510682	true	q23.1	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
chr5	116562562	116562930	RPS14P8	1.9762	1.9762	1	ENST00000478778	true	q23.1	1	48272854	181538259	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9723	96	0.3796
