geneID	TFCP2L1(MA0145.2)	ARID5A(MA0602.1)	ATF3(MA0605.1)	ESRRG(MA0643.1)	GLI2(MA0734.3)	NPAS2(MA0626.1)	NR5A2(MA0505.2)	SOX17(MA0078.2)	STAT4(MA0518.1)	TWIST2(MA0633.2)	NumPeaks	AvgPeakDistance	AvgPeakSize
ENSMUSG00000103051.1	0.0000287955	0.0004288464	0.0000208206	0.0000016152	0.0000016928	0.0000119033	0.0000045279	0.0000053976	0.0000001792	0.0005040292	1.0000000000	24344.0000000000	2525.0000000000
ENSMUSG00000073490.10	0.0040361161	0.0558710490	0.0028203230	0.0003606077	0.0002205340	0.0015498783	0.0006256330	0.0012101827	0.0000803304	0.0658369319	4.0000000000	12516.2500000000	1076.7500000000
ENSMUSG00000073489.5	0.0021054326	0.0037211048	0.0025794892	0.0215881515	0.0000190644	0.0000428730	0.0033326192	0.0038854320	0.0074574049	0.0333067206	4.0000000000	12246.2500000000	1076.7500000000
ENSMUSG00000090222.1	0.0055014149	0.0032026412	0.0273281817	0.0001626431	0.0000198593	0.0000509995	0.0000421279	0.0000603809	0.0015675297	0.0656013548	1.0000000000	0.0000000000	1506.0000000000
ENSMUSG00000090272.7	0.0045038724	0.0216274303	0.0272292077	0.0000022460	0.0000123144	0.0000513894	0.0000091884	0.0004914028	0.0028594438	0.0328040207	1.0000000000	0.0000000000	1165.0000000000
ENSMUSG00000026536.9	0.0016839588	0.0406592211	0.0013101543	0.0205035019	0.0000686934	0.0000094708	0.0018888046	0.0001433712	0.0000342441	0.0000624622	2.0000000000	276.0000000000	800.5000000000
ENSMUSG00000039997.16	0.0045038724	0.0216274303	0.0272292077	0.0000022460	0.0000123144	0.0000513894	0.0000091884	0.0004914028	0.0028594438	0.0328040207	1.0000000000	0.0000000000	1165.0000000000
ENSMUSG00000054203.7	0.0027336836	0.0275543947	0.0027988286	0.0000831331	0.0000778215	0.0006037392	0.0072970942	0.0011424388	0.0029163154	0.0656636384	8.0000000000	10430.7500000000	753.0000000000
ENSMUSG00000045381.5	0.0007283386	0.0175229822	0.0018195010	0.0003356166	0.0001754939	0.0014003682	0.0040514357	0.0005285865	0.0048976769	0.0143250175	8.0000000000	6282.5000000000	753.0000000000
ENSMUSG00000047048.3	0.0001212981	0.0088573202	0.0005674191	0.0001578751	0.0000375289	0.0003038234	0.0014325828	0.0001682777	0.0011587909	0.0022550582	8.0000000000	10113.3750000000	753.0000000000
ENSMUSG00000102603.2	0.0000908732	0.0092752208	0.0004458397	0.0001158169	0.0000324780	0.0002602761	0.0010380098	0.0001287360	0.0010324166	0.0016327523	8.0000000000	11019.5000000000	753.0000000000
ENSMUSG00000050134.6	0.0000003025	0.0002440123	0.0000031612	0.0000001633	0.0000013630	0.0000045846	0.0000002215	0.0000006424	0.0000265492	0.0000002340	2.0000000000	14830.0000000000	597.5000000000
ENSMUSG00000026526.14	0.0001203139	0.0118354350	0.0004096140	0.0216182985	0.0015184778	0.0001880603	0.0005139205	0.0000388267	0.0247143116	0.0328529281	5.0000000000	9106.4003906250	463.2000122070
ENSMUSG00000039783.15	0.0000461930	0.0048507166	0.0001634620	0.0088652456	0.0006226621	0.0000753880	0.0002103766	0.0000142139	0.0101348322	0.0134722122	5.0000000000	14201.0000000000	463.2000122070
ENSMUSG00000026525.9	0.0002333631	0.0040905772	0.0260781913	0.0001469301	0.0051596834	0.0002765891	0.0000093776	0.0018316673	0.0038830915	0.0002230540	1.0000000000	0.0000000000	1603.0000000000
ENSMUSG00000078185.3	0.0002333631	0.0040905772	0.0260781913	0.0001469301	0.0051596834	0.0002765891	0.0000093776	0.0018316673	0.0038830915	0.0002230540	1.0000000000	0.0000000000	1603.0000000000
ENSMUSG00000026523.14	0.0000842506	0.0014768126	0.0094149550	0.0000530459	0.0018627898	0.0000998564	0.0000033856	0.0006612830	0.0014019044	0.0000805287	1.0000000000	5094.0000000000	1603.0000000000
ENSMUSG00000039748.11	0.0006649323	0.0037218147	0.0004535925	0.0005606834	0.0003027087	0.0229796100	0.0013441686	0.0001901167	0.0016836331	0.0086168638	4.0000000000	9449.7500000000	2318.7500000000
ENSMUSG00000094820.1	0.0012788110	0.0640113115	0.0014946228	0.0026510741	0.0019470254	0.0062675867	0.0103740775	0.0005140939	0.0065080330	0.0687595123	4.0000000000	12264.0000000000	2318.7500000000
ENSMUSG00000104158.2	0.0000541846	0.0027232564	0.0000634271	0.0001126988	0.0000828345	0.0002577304	0.0004414851	0.0000217250	0.0002766185	0.0029264418	2.0000000000	18337.0000000000	3924.0000000000
ENSMUSG00000103277.1	0.0000009859	0.0000058122	0.0000075325	0.0000008238	0.0000000356	0.0000253681	0.0000001373	0.0000068903	0.0004626576	0.0000004453	2.0000000000	21105.5000000000	655.0000000000
ENSMUSG00000057335.11	0.0023517986	0.0129258725	0.0127842907	0.0110314420	0.0002098547	0.0158228234	0.0018530484	0.0185583490	0.0011205689	0.1288726701	6.0000000000	9088.0000000000	1157.8333740234
ENSMUSG00000084749.1	0.0006239744	0.0003354807	0.0003729161	0.0001988414	0.0000053011	0.0002993722	0.0000334472	0.0004744671	0.0000215329	0.0030427807	4.0000000000	18228.2500000000	1404.0000000000
ENSMUSG00000026504.17	0.0024213804	0.0143513385	0.0143258345	0.0124069926	0.0002119375	0.0177083228	0.0020822659	0.0185638099	0.0012458831	0.1326768845	6.0000000000	8791.5000000000	1157.8333740234
ENSMUSG00000103367.1	0.0021548502	0.0010939287	0.0011837542	0.0011116178	0.0000177226	0.0013871617	0.0001709560	0.0003316439	0.0000943524	0.0045762891	5.0000000000	12338.4003906250	1305.1999511719
ENSMUSG00000103584.1	0.0000510151	0.0000007485	0.0000000552	0.0000001115	0.0000001165	0.0000000899	0.0000000355	0.0000001781	0.0000000003	0.0000028017	1.0000000000	18424.0000000000	609.0000000000
ENSMUSG00000103251.1	0.0003296773	0.0000003781	0.0000000060	0.0000000002	0.0000000312	0.0000000007	0.0000000008	0.0000002561	0.0000000541	0.0003493881	1.0000000000	22710.0000000000	249.0000000000
ENSMUSG00000019699.16	0.0000745000	0.0000455175	0.0040704398	0.0000062260	0.0002364018	0.0000574684	0.0001062071	0.0000028270	0.0000039119	0.0001570378	2.0000000000	4724.5000000000	592.0000000000
ENSMUSG00000102427.1	0.0000000268	0.0000039383	0.0006876984	0.0000001477	0.0000011832	0.0000000390	0.0000000293	0.0000002491	0.0000000239	0.0000000038	1.0000000000	18056.0000000000	287.0000000000
ENSMUSG00000103633.1	0.0000106895	0.0000056967	0.0004380620	0.0000008624	0.0000336862	0.0000082419	0.0000152409	0.0000003529	0.0000005565	0.0000225436	2.0000000000	15151.5000000000	592.0000000000
ENSMUSG00000097892.2	0.0024809387	0.0019373604	0.0019831889	0.0007498304	0.0086727350	0.0008571920	0.0001983510	0.0000890299	0.0090228151	0.2626821417	1.0000000000	0.0000000000	3626.0000000000
ENSMUSG00000063659.11	0.0024809387	0.0019373604	0.0019831889	0.0007498304	0.0086727350	0.0008571920	0.0001983510	0.0000890299	0.0090228151	0.2626821417	1.0000000000	0.0000000000	3626.0000000000
ENSMUSG00000102432.1	0.0001392948	0.0001087750	0.0001113481	0.0000421000	0.0004869393	0.0000481279	0.0000111366	0.0000049987	0.0005065949	0.0147485491	1.0000000000	14399.0000000000	3626.0000000000
ENSMUSG00000103043.1	0.0000258987	0.0000202242	0.0000207026	0.0000078275	0.0000905353	0.0000089483	0.0000020706	0.0000009294	0.0000941898	0.0027421567	1.0000000000	22811.0000000000	3626.0000000000
ENSMUSG00000103767.1	0.0019251691	0.0028267956	0.0036844905	0.0011220436	0.0001904330	0.0333789964	0.0001519824	0.0001052934	0.0221321047	0.1127211505	4.0000000000	5398.5000000000	1430.7500000000
ENSMUSG00000101746.1	0.0007319303	0.0022893346	0.0012766961	0.0003908969	0.0000728605	0.0117111605	0.0000606237	0.0000552427	0.0266971868	0.0730941824	4.0000000000	6339.2500000000	1430.7500000000
ENSMUSG00000015962.5	0.0000686315	0.0003856342	0.0014315669	0.0003415449	0.0000045867	0.0000706434	0.0000768360	0.0011789005	0.0003787454	0.0044298281	4.0000000000	11107.0000000000	722.7500000000
ENSMUSG00000015961.8	0.0144894228	0.0197214868	0.0282523783	0.0003092046	0.0090032326	0.0339122560	0.0006980767	0.0003004648	0.0212224011	0.0329127687	1.0000000000	0.0000000000	3136.0000000000
ENSMUSG00000089657.1	0.0034178747	0.0046520535	0.0066643848	0.0000729375	0.0021237506	0.0079994796	0.0001646676	0.0000708759	0.0050061006	0.0077637129	1.0000000000	7222.0000000000	3136.0000000000
ENSMUSG00000102483.1	0.0015008310	0.0020427741	0.0029264136	0.0000320278	0.0009325651	0.0035126702	0.0000723076	0.0000311225	0.0021982405	0.0034091421	1.0000000000	11337.0000000000	3136.0000000000
ENSMUSG00000091476.6	0.0020487839	0.0002143203	0.0001385166	0.0000878315	0.0000029899	0.0319814441	0.0005549479	0.0000029010	0.0064373128	0.0329668558	1.0000000000	0.0000000000	781.0000000000
ENSMUSG00000104097.1	0.0001020029	0.0000106704	0.0000068963	0.0000043729	0.0000001489	0.0015922623	0.0000276292	0.0000001444	0.0003204949	0.0016413231	1.0000000000	15000.0000000000	781.0000000000
ENSMUSG00000102493.1	0.0000014070	0.0002462214	0.0000283632	0.0000001265	0.0000156337	0.0000003266	0.0006960910	0.0000360139	0.0000006439	0.0000017482	1.0000000000	3805.0000000000	558.0000000000
ENSMUSG00000026502.13	0.0018113725	0.0025245091	0.0014491768	0.0001697080	0.0000312147	0.0322375626	0.0000616908	0.0000280992	0.0129095731	0.0330322912	2.0000000000	9340.0000000000	1374.5000000000
ENSMUSG00000103958.1	0.0000002722	0.0000423052	0.0000005111	0.0000000893	0.0000003831	0.0000496656	0.0000006668	0.0000022029	0.0000000650	0.0014311967	2.0000000000	14928.0000000000	337.5000000000
ENSMUSG00000070489.5	0.0000000069	0.0000035265	0.0000000320	0.0000000082	0.0000000021	0.0000000002	0.0000000774	0.0000002407	0.0000000080	0.0000000000	1.0000000000	24634.0000000000	245.0000000000
ENSMUSG00000104126.1	0.0001172764	0.0012111847	0.0000558694	0.0015528851	0.0000088886	0.0000515288	0.0022208053	0.0005137315	0.0000570232	0.0011330967	2.0000000000	19916.5000000000	2277.5000000000
ENSMUSG00000086350.1	0.0037537115	0.0352848073	0.0016779367	0.0451175302	0.0002652053	0.0022394864	0.0645745908	0.0149314062	0.0018565449	0.0339840948	4.0000000000	9136.5000000000	1976.7500000000
ENSMUSG00000026500.6	0.0037965410	0.0353035736	0.0016849161	0.0451195126	0.0002660740	0.0023310272	0.0645837762	0.0149328063	0.0018831979	0.0341165354	4.0000000000	8700.7500000000	1976.7500000000
ENSMUSG00000039630.10	0.0109043141	0.0032070932	0.0015254342	0.0019578624	0.0002272634	0.0231201174	0.0043885144	0.0008050799	0.0059881968	0.0344446160	4.0000000000	8985.7500000000	1976.7500000000
ENSMUSG00000104279.1	0.0094363998	0.0025431605	0.0012931954	0.0014496675	0.0001956398	0.0200392404	0.0034505726	0.0006159231	0.0051828738	0.0296859998	4.0000000000	10517.0000000000	1976.7500000000
ENSMUSG00000099303.1	0.0001751883	0.0021294348	0.0004802017	0.0001690879	0.0000070480	0.0013316022	0.0000193172	0.0000130979	0.0000470269	0.0002831572	2.0000000000	14736.0000000000	2337.5000000000
ENSMUSG00000064954.1	0.0008734661	0.0014613147	0.0031010273	0.0002315596	0.0003168737	0.0001222460	0.0000561537	0.0001672701	0.0002515055	0.0019775928	4.0000000000	18812.2500000000	1339.0000000000
ENSMUSG00000026495.8	0.0145634493	0.0230623016	0.0516043256	0.0037932148	0.0053008366	0.0012687755	0.0009749833	0.0028111899	0.0042075647	0.0330774994	3.0000000000	3227.3332519531	1280.6666259766
ENSMUSG00000026494.12	0.0001733087	0.0000002483	0.0000002269	0.0000000176	0.0000632933	0.0000018786	0.0000001780	0.0000000539	0.0001721511	0.0000019488	1.0000000000	690.0000000000	153.0000000000
ENSMUSG00000064967.1	0.0000003698	0.0000348135	0.0003964827	0.0000000939	0.0001823209	0.0000464712	0.0000004855	0.0000008752	0.0002313187	0.0011836222	2.0000000000	18934.0000000000	590.5000000000
ENSMUSG00000055067.15	0.0001479576	0.0051511206	0.0001404031	0.0000389641	0.0001169486	0.0000145432	0.0004540626	0.0000826752	0.0000028567	0.0097876429	4.0000000000	6795.0000000000	458.0000000000
ENSMUSG00000096474.2	0.0000974885	0.0032093612	0.0000982936	0.0000250570	0.0000733357	0.0003010065	0.0002714516	0.0000588230	0.0002540120	0.0055759469	5.0000000000	12431.7998046875	1103.4000244141
ENSMUSG00000026492.11	0.0023179059	0.0203212658	0.0121142151	0.0042080965	0.0008093762	0.0543482910	0.0049709258	0.0010778436	0.0485894164	0.0032518927	6.0000000000	8439.5000000000	1663.3333740234
ENSMUSG00000082395.1	0.0005701504	0.0052935100	0.0026057774	0.0008805861	0.0001758115	0.0133882623	0.0010851055	0.0002757189	0.0119040501	0.0006932739	7.0000000000	15754.8574218750	1594.2857666016
ENSMUSG00000038949.8	0.0023337574	0.0203823563	0.0123353943	0.0042940500	0.0008241586	0.0547068373	0.0050561885	0.0010817108	0.0489342494	0.0033137189	6.0000000000	8353.6669921875	1663.3333740234
ENSMUSG00000038936.13	0.0153280290	0.0401294217	0.0002045331	0.0000009129	0.0005767896	0.0002791811	0.0000196180	0.0003702289	0.0015336358	0.0000604582	2.0000000000	11060.0000000000	803.0000000000
ENSMUSG00000087236.1	0.0000216491	0.0008140948	0.0003932213	0.0007363708	0.0000056190	0.0002150407	0.0006875133	0.0000395482	0.0001009774	0.0009015229	1.0000000000	21441.0000000000	4210.0000000000
ENSMUSG00000026491.13	0.0034247242	0.0009185314	0.0004852769	0.0000852128	0.0000223086	0.0017778332	0.0004105212	0.0000448429	0.0127331879	0.0023148828	2.0000000000	10214.5000000000	1737.0000000000
ENSMUSG00000073486.2	0.0034240939	0.0009183222	0.0004844337	0.0000847107	0.0000222189	0.0017777831	0.0003910217	0.0000447305	0.0127242898	0.0021847927	2.0000000000	10366.5000000000	1737.0000000000
ENSMUSG00000026490.17	0.0015662184	0.0007879733	0.0004588337	0.0001088312	0.0012501209	0.0000150465	0.0000312945	0.0000081618	0.0000055195	0.0333728055	1.0000000000	0.0000000000	1739.0000000000
ENSMUSG00000103636.1	0.0000008055	0.0000000564	0.0000002918	0.0000000376	0.0000000142	0.0000003840	0.0000014411	0.0000038457	0.0000000059	0.0000000001	1.0000000000	24426.0000000000	166.0000000000
ENSMUSG00000026489.13	0.0412919031	0.0263854602	0.1374370625	0.0017138248	0.0088259959	0.0233385444	0.0051130141	0.0163129135	0.0177980221	0.2454672347	6.0000000000	12097.5000000000	3227.5000000000
ENSMUSG00000104520.1	0.0038645054	0.0022376011	0.0105698367	0.0001322944	0.0006207639	0.0017762938	0.0003732598	0.0012657278	0.0011742982	0.0212546261	4.0000000000	10287.2500000000	3677.7500000000
ENSMUSG00000010609.15	0.0018650471	0.0085382592	0.0034713476	0.0075038117	0.0003119430	0.0066827516	0.0031501825	0.0002502547	0.0199270159	0.0559000049	12.0000000000	8814.5830078125	800.5833129883
ENSMUSG00000102923.1	0.0042353190	0.0057896500	0.0092318267	0.0238732153	0.0003356438	0.0223758066	0.0044501719	0.0003699703	0.0159358788	0.0463921255	10.0000000000	8587.5996093750	858.7999877930
ENSMUSG00000055676.4	0.0014293005	0.0036530437	0.0286587463	0.0001810199	0.0008229804	0.0011448939	0.0016690327	0.0040243865	0.0075925242	0.1134079889	7.0000000000	12206.8574218750	1370.7142333984
ENSMUSG00000038855.10	0.0014312630	0.0036533160	0.0286794608	0.0001816722	0.0008230431	0.0011488785	0.0016689777	0.0040247597	0.0075962218	0.1132792929	7.0000000000	12188.2861328125	1370.7142333984
ENSMUSG00000104388.1	0.0061322513	0.0029465645	0.0015723679	0.0012267149	0.0007691673	0.0001197632	0.0068217666	0.0005655249	0.0008881358	0.0095223732	8.0000000000	10895.6250000000	1248.3750000000
ENSMUSG00000103123.1	0.0051892485	0.0062170323	0.0032354259	0.0007654468	0.0003085433	0.0049986453	0.0018989113	0.0007117539	0.0023241226	0.0232134997	7.0000000000	10612.4287109375	2310.8571777344
ENSMUSG00000103772.1	0.0037181017	0.0108037388	0.0072056136	0.0007205673	0.0005382871	0.0111481748	0.0033291259	0.0010069310	0.0042952219	0.0343876539	10.0000000000	15471.5996093750	2796.1000976562
ENSMUSG00000053963.7	0.0000078180	0.0000092444	0.0000010768	0.0000000020	0.0001551476	0.0000000416	0.0000001345	0.0000004938	0.0000290898	0.0016265565	1.0000000000	20513.0000000000	845.0000000000
ENSMUSG00000104210.1	0.0000282144	0.0000333618	0.0000038862	0.0000000073	0.0005599105	0.0000001501	0.0000004855	0.0000017819	0.0001049818	0.0058700622	1.0000000000	14096.0000000000	845.0000000000
ENSMUSG00000026496.11	0.0001157349	0.0002335091	0.0003975153	0.0002280213	0.0003339298	0.0356965030	0.0005122648	0.0000469055	0.0000304051	0.0330090388	1.0000000000	0.0000000000	1554.0000000000
ENSMUSG00000098926.1	0.0000112385	0.0000884669	0.0000330124	0.0000186492	0.0000130153	0.0011776311	0.0003271960	0.0000049097	0.0001317010	0.0020869518	2.0000000000	18991.5000000000	2826.0000000000
ENSMUSG00000058729.13	0.0266911476	0.0065016121	0.0013876404	0.0007070610	0.0055253737	0.0170703326	0.0084850883	0.0020041487	0.0201548500	0.0071721896	6.0000000000	10101.8330078125	1100.1666259766
ENSMUSG00000104202.1	0.0004199455	0.0023666195	0.0126794821	0.0003652243	0.0000436740	0.0008638052	0.0001451720	0.0000446266	0.0009012726	0.0155991740	3.0000000000	8237.6669921875	1117.3333740234
ENSMUSG00000026499.5	0.0009293922	0.0052915114	0.0269578285	0.0007734596	0.0000930581	0.0018293159	0.0003129206	0.0000985035	0.0021819413	0.0330328531	3.0000000000	4034.6667480469	1117.3333740234
ENSMUSG00000103649.1	0.0018192031	0.0008135815	0.0005754024	0.0001634571	0.0003523618	0.0000245881	0.0000243307	0.0000977896	0.0009194002	0.0148624179	4.0000000000	14682.0000000000	1540.0000000000
ENSMUSG00000103156.1	0.0047576500	0.0099513950	0.0069640137	0.0021046542	0.0040708668	0.0003143079	0.0002926771	0.0010117778	0.0114106899	0.1003033016	4.0000000000	6408.5000000000	1370.5000000000
ENSMUSG00000060743.12	0.0004701534	0.0062817507	0.0010965941	0.0238756341	0.0051398795	0.0221001348	0.0035937243	0.0002413569	0.0002921111	0.0330048489	3.0000000000	10260.3330078125	1269.3333740234
ENSMUSG00000097347.1	0.0026530144	0.0014580461	0.0004746949	0.0037102250	0.0009238973	0.0033467258	0.0005522043	0.0000455431	0.0005448187	0.0059664902	5.0000000000	16722.8007812500	1452.1999511719
ENSMUSG00000073485.3	0.0004787443	0.0062817881	0.0010966492	0.0238756894	0.0051400167	0.0221000901	0.0035937225	0.0002412227	0.0002915641	0.0330048545	3.0000000000	10260.3330078125	1269.3333740234
ENSMUSG00000084558.1	0.0000854529	0.0017544383	0.0001323509	0.0011316088	0.0001819302	0.0009516969	0.0003490697	0.0009614206	0.0012133170	0.0095569440	3.0000000000	13261.0000000000	2589.3332519531
ENSMUSG00000038806.7	0.0009497918	0.0297918140	0.0018519861	0.0080740810	0.0005594803	0.0055865033	0.0046331228	0.0181023740	0.0224043378	0.1641406076	1.0000000000	0.0000000000	4324.0000000000
ENSMUSG00000103979.1	0.0005638808	0.0176870664	0.0010995034	0.0047934915	0.0003321572	0.0033166445	0.0027506331	0.0107471767	0.0133012045	0.0974484406	1.0000000000	2607.0000000000	4324.0000000000
ENSMUSG00000104251.1	0.0000104094	0.0003717933	0.0000321161	0.0001122159	0.0000089759	0.0000583031	0.0000472799	0.0001819515	0.0002240096	0.0016411524	2.0000000000	18271.5000000000	2567.5000000000
ENSMUSG00000066652.5	0.0021383847	0.0023975293	0.0003091895	0.0102838799	0.0006848050	0.0040423071	0.0094464576	0.0000520748	0.0004678334	0.0139350585	4.0000000000	10209.0000000000	1677.7500000000
ENSMUSG00000026520.8	0.0070385507	0.0063043644	0.0012169260	0.0343593564	0.0052608658	0.0320264082	0.0290834094	0.0002773987	0.0037829761	0.1130177590	4.0000000000	6239.7500000000	1677.7500000000
ENSMUSG00000038793.8	0.0078934213	0.0131775152	0.0312848185	0.0093480335	0.0022670381	0.0021846474	0.0131116202	0.0167088008	0.0174907923	0.1263000741	4.0000000000	8169.7500000000	3542.5000000000
ENSMUSG00000026519.16	0.0264533190	0.0291923803	0.1051380771	0.0289537710	0.0071149435	0.0051089123	0.0306505888	0.0110369121	0.0588290509	0.1535256713	4.0000000000	7428.2500000000	2966.5000000000
ENSMUSG00000085563.2	0.0095897201	0.0050497026	0.0211237435	0.0057770513	0.0014131950	0.0009583099	0.0041538844	0.0008401195	0.0118212345	0.0169703939	4.0000000000	13382.7500000000	2966.5000000000
ENSMUSG00000103930.1	0.0027559864	0.0000022065	0.0000079866	0.0000138946	0.0000000375	0.0000004481	0.0000607818	0.0000013168	0.0000000952	0.0000002405	1.0000000000	10088.0000000000	218.0000000000
ENSMUSG00000038776.13	0.0326369542	0.0011445574	0.0008882657	0.0130255806	0.0010502561	0.0018817568	0.0026433742	0.0003402345	0.0000333835	0.0918204043	3.0000000000	8574.6669921875	1410.6666259766
ENSMUSG00000103516.1	0.0224579621	0.0007875866	0.0006112285	0.0089630912	0.0007226965	0.0012948642	0.0018189441	0.0002341203	0.0000229717	0.0631829535	3.0000000000	10443.6669921875	1410.6666259766
ENSMUSG00000102858.1	0.0111411472	0.0003907130	0.0003032237	0.0044464906	0.0003585218	0.0006423678	0.0009023581	0.0001161445	0.0000113960	0.0313443661	3.0000000000	13948.6669921875	1410.6666259766
